squadId,squadNickname,nShots,nStandard,nSuper,superProp,superPropCat,totalPts
8119,Magpies,4,1,3,0.75,70%-80%,7
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,7
8119,Magpies,4,1,3,0.75,70%-80%,3
8119,Magpies,4,1,3,0.75,70%-80%,7
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,3
8119,Magpies,4,1,3,0.75,70%-80%,3
8119,Magpies,4,1,3,0.75,70%-80%,3
8119,Magpies,5,1,4,0.8,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,3
8119,Magpies,4,1,3,0.75,70%-80%,3
8119,Magpies,4,1,3,0.75,70%-80%,3
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,5,1,4,0.8,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,7
8119,Magpies,4,1,3,0.75,70%-80%,7
8119,Magpies,5,1,4,0.8,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,2
8119,Magpies,5,1,4,0.8,70%-80%,6
8119,Magpies,4,1,3,0.75,70%-80%,3
8119,Magpies,4,1,3,0.75,70%-80%,3
8119,Magpies,4,1,3,0.75,70%-80%,4
8119,Magpies,4,1,3,0.75,70%-80%,3
8119,Magpies,4,1,3,0.75,70%-80%,3
8119,Magpies,4,1,3,0.75,70%-80%,4
8119,Magpies,5,1,4,0.8,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,3
8119,Magpies,5,1,4,0.8,70%-80%,9
8119,Magpies,4,1,3,0.75,70%-80%,3
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,7
8119,Magpies,4,1,3,0.75,70%-80%,3
8119,Magpies,5,1,4,0.8,70%-80%,5
8119,Magpies,5,1,4,0.8,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,4
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,1
8119,Magpies,5,1,4,0.8,70%-80%,3
8119,Magpies,4,1,3,0.75,70%-80%,3
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,5,1,4,0.8,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,3
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,5,1,4,0.8,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,2
8119,Magpies,4,1,3,0.75,70%-80%,3
8119,Magpies,5,1,4,0.8,70%-80%,7
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,1
8119,Magpies,4,1,3,0.75,70%-80%,3
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,7
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,3
8119,Magpies,4,1,3,0.75,70%-80%,3
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,1
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,1
8119,Magpies,4,1,3,0.75,70%-80%,3
8119,Magpies,5,1,4,0.8,70%-80%,7
8119,Magpies,4,1,3,0.75,70%-80%,3
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,3
8119,Magpies,4,1,3,0.75,70%-80%,4
8119,Magpies,4,1,3,0.75,70%-80%,7
8119,Magpies,4,1,3,0.75,70%-80%,3
8119,Magpies,4,1,3,0.75,70%-80%,0
8119,Magpies,4,1,3,0.75,70%-80%,3
8119,Magpies,4,1,3,0.75,70%-80%,3
8119,Magpies,5,1,4,0.8,70%-80%,7
8119,Magpies,4,1,3,0.75,70%-80%,7
8119,Magpies,4,1,3,0.75,70%-80%,3
8119,Magpies,4,1,3,0.75,70%-80%,3
8119,Magpies,4,1,3,0.75,70%-80%,3
8119,Magpies,4,1,3,0.75,70%-80%,4
8119,Magpies,4,1,3,0.75,70%-80%,7
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,7
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,7
8119,Magpies,4,1,3,0.75,70%-80%,7
8119,Magpies,4,1,3,0.75,70%-80%,3
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,3
8119,Magpies,4,1,3,0.75,70%-80%,2
8119,Magpies,4,1,3,0.75,70%-80%,3
8119,Magpies,4,1,3,0.75,70%-80%,3
8119,Magpies,4,1,3,0.75,70%-80%,2
8119,Magpies,4,1,3,0.75,70%-80%,3
8119,Magpies,4,1,3,0.75,70%-80%,3
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,2
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,2
8119,Magpies,4,1,3,0.75,70%-80%,0
8119,Magpies,4,1,3,0.75,70%-80%,1
8119,Magpies,4,1,3,0.75,70%-80%,1
8119,Magpies,4,1,3,0.75,70%-80%,3
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,7
8119,Magpies,4,1,3,0.75,70%-80%,7
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,5,1,4,0.8,70%-80%,7
8119,Magpies,4,1,3,0.75,70%-80%,4
8119,Magpies,4,1,3,0.75,70%-80%,1
8119,Magpies,5,1,4,0.8,70%-80%,7
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,7
8119,Magpies,5,1,4,0.8,70%-80%,2
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,7
8119,Magpies,4,1,3,0.75,70%-80%,3
8119,Magpies,4,1,3,0.75,70%-80%,7
8119,Magpies,4,1,3,0.75,70%-80%,3
8119,Magpies,4,1,3,0.75,70%-80%,3
8119,Magpies,4,1,3,0.75,70%-80%,0
8119,Magpies,5,1,4,0.8,70%-80%,7
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,5,1,4,0.8,70%-80%,3
8119,Magpies,4,1,3,0.75,70%-80%,3
8119,Magpies,4,1,3,0.75,70%-80%,3
8119,Magpies,4,1,3,0.75,70%-80%,1
8119,Magpies,4,1,3,0.75,70%-80%,3
8119,Magpies,4,1,3,0.75,70%-80%,1
8119,Magpies,4,1,3,0.75,70%-80%,2
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,1
8119,Magpies,4,1,3,0.75,70%-80%,2
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,3
8119,Magpies,4,1,3,0.75,70%-80%,7
8119,Magpies,4,1,3,0.75,70%-80%,7
8119,Magpies,4,1,3,0.75,70%-80%,4
8119,Magpies,5,1,4,0.8,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,3
8119,Magpies,4,1,3,0.75,70%-80%,0
8119,Magpies,5,1,4,0.8,70%-80%,3
8119,Magpies,4,1,3,0.75,70%-80%,3
8119,Magpies,4,1,3,0.75,70%-80%,7
8119,Magpies,4,1,3,0.75,70%-80%,3
8119,Magpies,4,1,3,0.75,70%-80%,7
8119,Magpies,4,1,3,0.75,70%-80%,3
8119,Magpies,4,1,3,0.75,70%-80%,3
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,3
8119,Magpies,4,1,3,0.75,70%-80%,3
8119,Magpies,5,1,4,0.8,70%-80%,5
8119,Magpies,5,1,4,0.8,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,4
8119,Magpies,4,1,3,0.75,70%-80%,7
8119,Magpies,4,1,3,0.75,70%-80%,3
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,1
8119,Magpies,4,1,3,0.75,70%-80%,3
8119,Magpies,4,1,3,0.75,70%-80%,2
8119,Magpies,4,1,3,0.75,70%-80%,6
8119,Magpies,4,1,3,0.75,70%-80%,3
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,5,1,4,0.8,70%-80%,4
8119,Magpies,4,1,3,0.75,70%-80%,7
8119,Magpies,4,1,3,0.75,70%-80%,7
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,7
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,3
8119,Magpies,4,1,3,0.75,70%-80%,1
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,5,1,4,0.8,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,2
8119,Magpies,4,1,3,0.75,70%-80%,3
8119,Magpies,4,1,3,0.75,70%-80%,0
8119,Magpies,5,1,4,0.8,70%-80%,7
8119,Magpies,4,1,3,0.75,70%-80%,3
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,3
8119,Magpies,4,1,3,0.75,70%-80%,3
8119,Magpies,4,1,3,0.75,70%-80%,3
8119,Magpies,4,1,3,0.75,70%-80%,7
8119,Magpies,5,1,4,0.8,70%-80%,5
8119,Magpies,5,1,4,0.8,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,7
8119,Magpies,4,1,3,0.75,70%-80%,3
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,3
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,3
8119,Magpies,4,1,3,0.75,70%-80%,4
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,5,1,4,0.8,70%-80%,9
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,7
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,5,1,4,0.8,70%-80%,7
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,7
8119,Magpies,4,1,3,0.75,70%-80%,3
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,1
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,3
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,4
8119,Magpies,4,1,3,0.75,70%-80%,7
8119,Magpies,4,1,3,0.75,70%-80%,7
8119,Magpies,5,1,4,0.8,70%-80%,9
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,3
8119,Magpies,4,1,3,0.75,70%-80%,3
8119,Magpies,5,1,4,0.8,70%-80%,7
8119,Magpies,4,1,3,0.75,70%-80%,4
8119,Magpies,4,1,3,0.75,70%-80%,7
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,5,1,4,0.8,70%-80%,3
8119,Magpies,4,1,3,0.75,70%-80%,4
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,5,1,4,0.8,70%-80%,7
8119,Magpies,4,1,3,0.75,70%-80%,7
8119,Magpies,4,1,3,0.75,70%-80%,7
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,3
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,5,1,4,0.8,70%-80%,7
8119,Magpies,4,1,3,0.75,70%-80%,1
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,1
8119,Magpies,4,1,3,0.75,70%-80%,1
8119,Magpies,5,1,4,0.8,70%-80%,7
8119,Magpies,4,1,3,0.75,70%-80%,3
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,3
8119,Magpies,4,1,3,0.75,70%-80%,3
8119,Magpies,4,1,3,0.75,70%-80%,3
8119,Magpies,4,1,3,0.75,70%-80%,3
8119,Magpies,4,1,3,0.75,70%-80%,3
8119,Magpies,4,1,3,0.75,70%-80%,3
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,3
8119,Magpies,4,1,3,0.75,70%-80%,3
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,7
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,5,1,4,0.8,70%-80%,3
8119,Magpies,4,1,3,0.75,70%-80%,1
8119,Magpies,5,1,4,0.8,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,3
8119,Magpies,4,1,3,0.75,70%-80%,1
8119,Magpies,4,1,3,0.75,70%-80%,3
8119,Magpies,4,1,3,0.75,70%-80%,1
8119,Magpies,4,1,3,0.75,70%-80%,3
8119,Magpies,4,1,3,0.75,70%-80%,3
8119,Magpies,4,1,3,0.75,70%-80%,7
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,3
8119,Magpies,4,1,3,0.75,70%-80%,3
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,4
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,3
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,3
8119,Magpies,5,1,4,0.8,70%-80%,3
8119,Magpies,4,1,3,0.75,70%-80%,3
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,1
8119,Magpies,5,1,4,0.8,70%-80%,5
8119,Magpies,5,1,4,0.8,70%-80%,9
8119,Magpies,4,1,3,0.75,70%-80%,7
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,5,1,4,0.8,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,3
8119,Magpies,4,1,3,0.75,70%-80%,3
8119,Magpies,5,1,4,0.8,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,4
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,3
8119,Magpies,4,1,3,0.75,70%-80%,7
8119,Magpies,4,1,3,0.75,70%-80%,4
8119,Magpies,4,1,3,0.75,70%-80%,3
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,5,1,4,0.8,70%-80%,7
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,1
8119,Magpies,4,1,3,0.75,70%-80%,7
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,5,1,4,0.8,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,1
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,7
8119,Magpies,5,1,4,0.8,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,7
8119,Magpies,5,1,4,0.8,70%-80%,5
8119,Magpies,5,1,4,0.8,70%-80%,7
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,3
8119,Magpies,5,1,4,0.8,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,7
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,1
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,3
8119,Magpies,4,1,3,0.75,70%-80%,7
8119,Magpies,4,1,3,0.75,70%-80%,1
8119,Magpies,5,1,4,0.8,70%-80%,6
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,7
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,1
8119,Magpies,4,1,3,0.75,70%-80%,3
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,7
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,7
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,1
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,3
8119,Magpies,5,1,4,0.8,70%-80%,3
8119,Magpies,5,1,4,0.8,70%-80%,1
8119,Magpies,4,1,3,0.75,70%-80%,7
8119,Magpies,4,1,3,0.75,70%-80%,1
8119,Magpies,4,1,3,0.75,70%-80%,7
8119,Magpies,4,1,3,0.75,70%-80%,3
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,5,1,4,0.8,70%-80%,7
8119,Magpies,4,1,3,0.75,70%-80%,4
8119,Magpies,4,1,3,0.75,70%-80%,2
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,1
8119,Magpies,4,1,3,0.75,70%-80%,7
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,5,1,4,0.8,70%-80%,7
8119,Magpies,4,1,3,0.75,70%-80%,3
8119,Magpies,5,1,4,0.8,70%-80%,7
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,3
8119,Magpies,4,1,3,0.75,70%-80%,1
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,5,1,4,0.8,70%-80%,7
8119,Magpies,5,1,4,0.8,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,7
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,7
8119,Magpies,5,1,4,0.8,70%-80%,3
8119,Magpies,5,1,4,0.8,70%-80%,1
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,7
8119,Magpies,4,1,3,0.75,70%-80%,6
8119,Magpies,4,1,3,0.75,70%-80%,3
8119,Magpies,4,1,3,0.75,70%-80%,3
8119,Magpies,4,1,3,0.75,70%-80%,7
8119,Magpies,4,1,3,0.75,70%-80%,3
8119,Magpies,5,1,4,0.8,70%-80%,4
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,3
8119,Magpies,4,1,3,0.75,70%-80%,7
8119,Magpies,4,1,3,0.75,70%-80%,3
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,3
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,7
8119,Magpies,4,1,3,0.75,70%-80%,3
8119,Magpies,5,1,4,0.8,70%-80%,9
8119,Magpies,4,1,3,0.75,70%-80%,3
8119,Magpies,4,1,3,0.75,70%-80%,3
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,3
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,5,1,4,0.8,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,3
8119,Magpies,4,1,3,0.75,70%-80%,3
8119,Magpies,4,1,3,0.75,70%-80%,7
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,4,1,3,0.75,70%-80%,7
8119,Magpies,4,1,3,0.75,70%-80%,7
8119,Magpies,4,1,3,0.75,70%-80%,7
8119,Magpies,4,1,3,0.75,70%-80%,5
8119,Magpies,5,1,4,0.8,70%-80%,3
8119,Magpies,4,0,4,1.0,90%-100%,6
8119,Magpies,4,0,4,1.0,90%-100%,2
8119,Magpies,4,0,4,1.0,90%-100%,4
8119,Magpies,4,0,4,1.0,90%-100%,4
8119,Magpies,5,1,4,0.8,70%-80%,9
8119,Magpies,4,0,4,1.0,90%-100%,4
8119,Magpies,4,0,4,1.0,90%-100%,8
8119,Magpies,4,0,4,1.0,90%-100%,2
8119,Magpies,4,0,4,1.0,90%-100%,2
8119,Magpies,5,1,4,0.8,70%-80%,3
8119,Magpies,4,0,4,1.0,90%-100%,2
8119,Magpies,4,0,4,1.0,90%-100%,2
8119,Magpies,4,0,4,1.0,90%-100%,6
8119,Magpies,4,0,4,1.0,90%-100%,6
8119,Magpies,4,0,4,1.0,90%-100%,6
8119,Magpies,4,0,4,1.0,90%-100%,8
8119,Magpies,4,0,4,1.0,90%-100%,6
8119,Magpies,4,0,4,1.0,90%-100%,6
8119,Magpies,4,0,4,1.0,90%-100%,6
8119,Magpies,4,0,4,1.0,90%-100%,8
8119,Magpies,5,1,4,0.8,70%-80%,3
8119,Magpies,5,1,4,0.8,70%-80%,6
8119,Magpies,4,0,4,1.0,90%-100%,2
8119,Magpies,4,0,4,1.0,90%-100%,4
8119,Magpies,4,0,4,1.0,90%-100%,2
8119,Magpies,4,0,4,1.0,90%-100%,4
8119,Magpies,4,0,4,1.0,90%-100%,8
8119,Magpies,4,0,4,1.0,90%-100%,6
8119,Magpies,4,0,4,1.0,90%-100%,4
8119,Magpies,4,0,4,1.0,90%-100%,2
8119,Magpies,4,0,4,1.0,90%-100%,6
8119,Magpies,5,1,4,0.8,70%-80%,3
8119,Magpies,4,0,4,1.0,90%-100%,4
8119,Magpies,4,0,4,1.0,90%-100%,4
8119,Magpies,4,0,4,1.0,90%-100%,6
8119,Magpies,4,0,4,1.0,90%-100%,4
8119,Magpies,4,0,4,1.0,90%-100%,8
8119,Magpies,4,0,4,1.0,90%-100%,0
8119,Magpies,5,1,4,0.8,70%-80%,5
8119,Magpies,4,0,4,1.0,90%-100%,2
8119,Magpies,4,0,4,1.0,90%-100%,4
8119,Magpies,4,0,4,1.0,90%-100%,4
8119,Magpies,5,1,4,0.8,70%-80%,3
8119,Magpies,4,0,4,1.0,90%-100%,6
8119,Magpies,4,0,4,1.0,90%-100%,6
8119,Magpies,4,0,4,1.0,90%-100%,2
8119,Magpies,5,1,4,0.8,70%-80%,7
8119,Magpies,4,0,4,1.0,90%-100%,6
8119,Magpies,4,0,4,1.0,90%-100%,4
8119,Magpies,4,0,4,1.0,90%-100%,2
8119,Magpies,4,0,4,1.0,90%-100%,8
8119,Magpies,4,0,4,1.0,90%-100%,4
8119,Magpies,4,0,4,1.0,90%-100%,6
8119,Magpies,4,0,4,1.0,90%-100%,6
8119,Magpies,5,1,4,0.8,70%-80%,3
8119,Magpies,5,1,4,0.8,70%-80%,7
8119,Magpies,4,0,4,1.0,90%-100%,4
8119,Magpies,4,0,4,1.0,90%-100%,6
8119,Magpies,4,0,4,1.0,90%-100%,8
8119,Magpies,4,0,4,1.0,90%-100%,2
8119,Magpies,4,0,4,1.0,90%-100%,4
8119,Magpies,4,0,4,1.0,90%-100%,4
8119,Magpies,4,0,4,1.0,90%-100%,4
8119,Magpies,4,0,4,1.0,90%-100%,4
8119,Magpies,4,0,4,1.0,90%-100%,4
8119,Magpies,5,1,4,0.8,70%-80%,1
8119,Magpies,5,1,4,0.8,70%-80%,7
8119,Magpies,4,0,4,1.0,90%-100%,8
8119,Magpies,4,0,4,1.0,90%-100%,2
8119,Magpies,4,0,4,1.0,90%-100%,4
8119,Magpies,4,0,4,1.0,90%-100%,6
8119,Magpies,4,0,4,1.0,90%-100%,2
8119,Magpies,4,0,4,1.0,90%-100%,4
8119,Magpies,4,0,4,1.0,90%-100%,8
8119,Magpies,4,0,4,1.0,90%-100%,4
8119,Magpies,4,0,4,1.0,90%-100%,4
8119,Magpies,4,0,4,1.0,90%-100%,4
8119,Magpies,4,0,4,1.0,90%-100%,4
8119,Magpies,4,0,4,1.0,90%-100%,2
8119,Magpies,4,0,4,1.0,90%-100%,2
8119,Magpies,4,0,4,1.0,90%-100%,4
8119,Magpies,4,0,4,1.0,90%-100%,8
8119,Magpies,4,0,4,1.0,90%-100%,6
8119,Magpies,4,0,4,1.0,90%-100%,6
8119,Magpies,4,0,4,1.0,90%-100%,2
8119,Magpies,4,0,4,1.0,90%-100%,2
8119,Magpies,4,0,4,1.0,90%-100%,2
8119,Magpies,5,1,4,0.8,70%-80%,3
8119,Magpies,4,0,4,1.0,90%-100%,0
8119,Magpies,4,0,4,1.0,90%-100%,4
8119,Magpies,4,0,4,1.0,90%-100%,4
8119,Magpies,4,0,4,1.0,90%-100%,6
8119,Magpies,4,0,4,1.0,90%-100%,2
8119,Magpies,4,0,4,1.0,90%-100%,2
8119,Magpies,5,1,4,0.8,70%-80%,9
8119,Magpies,4,0,4,1.0,90%-100%,4
8119,Magpies,4,0,4,1.0,90%-100%,6
